station_id,eva,gtfs_name,db_name,method,score
de:06411:4734_Parent,08000068,Darmstadt Hauptbahnhof,Darmstadt Hbf,timetable,1.0
de:06438:2705,08003523,Langen (Hessen) Bahnhof,Langen (Hess),timetable,1.0
de:06412:10_Parent,08000105,Frankfurt (Main) Hauptbahnhof,Frankfurt (Main) Hbf,timetable,1.0
de:06432:11251,08000948,Bickenbach Bahnhof,Bickenbach (Bergstr),timetable,1.0
de:06431:4526,08006687,"Zwingenberg, Bahnhof",Zwingenberg (Bergstr),timetable,1.0
de:06431:236_Parent,08000031,"Bensheim, Bahnhof",Bensheim,timetable,1.0
de:06431:1502_Parent,08002757,"Heppenheim, Bahnhof",Heppenheim (Bergstr),timetable,1.0
de:08226:1471_Parent,08002748,"Hemsbach, Bahnhof",Hemsbach,timetable,1.0
de:08226:4109_Parent,08000377,"Weinheim, Hauptbahnhof",Weinheim (Bergstr) Hbf,timetable,1.0
de:08226:1711_Parent,08003489,"Ladenburg, Bahnhof",Ladenburg,timetable,1.0
de:08222:2331_Parent,08000631,"Neu-Edingen/Friedrichsfeld, Bf",Neu-Edingen/Friedrichsfeld,timetable,1.0
de:08222:2417_Parent,08000244,"Mannheim, Hauptbahnhof",Mannheim Hbf,timetable,0.998
de:08222:2586,08003847,"MA-Seckenheim, Bahnhof",Mannheim-Seckenheim,timetable,1.0
de:08222:2641,08003841,"Mannheim, Arena/Maimarkt (DB)",Mannheim ARENA / Maimarkt,timetable,1.0
de:08226:1825,08003571,"Laudenbach, Bahnhof",Laudenbach (Bergstr),timetable,1.0
de:08226:4242,08006283,"Sulzbach, Bahnhof",Weinheim-Sulzbach,timetable,1.0
de:08226:4081,08003792,"Lützelsachsen, Bahnhof",Weinheim-Lützelsachsen,timetable,1.0
de:08226:1110_Parent,08002430,"Heddesheim-Hirschberg, Bf DB",Heddesheim/Hirschberg,timetable,1.0
de:06431:248,08000877,"Auerbach, Bahnhof",Bensheim-Auerbach,timetable,1.0
de:06432:11252,08002498,Alsbach Hähnlein-Alsbach Bahnhof,Hähnlein-Alsbach,timetable,1.0
de:06411:11321,08001379,Darmstadt-Eberstadt Bahnhof,Darmstadt-Eberstadt,timetable,1.0
de:06411:11320,08001377,Darmstadt Südbahnhof,Darmstadt Süd,timetable,1.0
de:08226:4252_Parent,08006421,"Wiesloch-Walldorf, Bf",Wiesloch-Walldorf,timetable,1.0
de:08226:1892_Parent,08005648,St. Ilgen-Sandhausen Bahnhof,St. Ilgen/Sandhausen,timetable,1.0
de:08221:1203_Parent,08002686,"Kirchheim/Rohrbach, Bf",Heidelberg-Kirchheim/Rohrbach,timetable,1.0
de:08221:1160_Parent,08000156,"Heidelberg, Hauptbahnhof",Heidelberg Hbf,timetable,1.0
de:08221:1454_Parent,08002687,HD-Pfaffengrund/Wieblingen,Heidelberg-Pfaffengrund/Wieblingen,timetable,1.0
de:06431:286_Parent,08000984,"Birkenau, Bahnhof",Birkenau,timetable,1.0
de:06431:303,08005026,"Reisen, Bahnhof",Reisen (Hess),timetable,1.0
de:06431:2886,08004066,"Mörlenbach, Bahnhof",Mörlenbach,timetable,1.0
de:06431:3366,08006672,"Zotzenbach, Bahnhof",Zotzenbach,timetable,1.0
de:06431:38890,08005100,"Rimbach, Schulzentrum Bf",Rimbach Schulzentrum,timetable,1.0
de:06431:3360_Parent,08005098,"Rimbach, Bahnhof",Rimbach,timetable,1.0
de:06431:891,08003731,"Lörzenbach-Fahrenbach, Bahnhof",Lörzenbach-Fahrenbach,timetable,1.0
de:06431:874,08002150,"Fürth, Bahnhof",Fürth (Odenw),timetable,1.0
de:07312:9035_Parent,08000189,"Kaiserslautern, Hbf",Kaiserslautern Hbf,timetable,1.0
de:07316:3144_Parent,08000275,"Neustadt, Hauptbahnhof",Neustadt (Weinstr) Hbf,timetable,0.995
de:07314:2019,08003759,"Ludwigshafen, Mitte",Ludwigshafen (Rhein) Mitte,timetable,0.997
de:07314:2080_Parent,08000236,"Ludwigshafen, Hauptbahnhof",Ludwigshafen (Rhein) Hbf,timetable,0.997
de:07311:771_Parent,08000332,"Frankenthal, Hauptbahnhof",Frankenthal Hbf,timetable,1.0
de:07319:4415_Parent,08000257,"Worms, Hauptbahnhof",Worms Hbf,timetable,1.0
de:08222:2416_Parent,08006508,"Mannheim, Handelshf./Jungbusch",Mannheim Handelshafen/Jungbusch,timetable,1.0
de:08222:2446_Parent,08006511,Neckarstadt West,Mannheim-Neckarstadt,timetable,1.0
de:08222:2386_Parent,08006509,Luzenberg,Mannheim-Luzenberg,timetable,1.0
de:08222:2615_Parent,08003848,"Waldhof, Bahnhof",Mannheim-Waldhof,timetable,1.0
de:06431:1771_Parent,08003503,"Lampertheim, Bahnhof",Lampertheim,timetable,1.0
de:06431:416_Parent,08098360,"Bürstadt, Bahnhof",Bürstadt (Ried),timetable,1.0
de:06431:410,08001034,"Bobstadt, Bahnhof",Bobstadt,timetable,1.0
de:06431:270_Parent,08000503,"Biblis, Bahnhof",Biblis,timetable,1.0
de:06431:990,08002391,"Groß-Rohrheim, Bahnhof",Groß Rohrheim,timetable,1.0
de:06433:11269_Parent,08002249,Gernsheim Bahnhof,Gernsheim,timetable,1.0
de:06433:11268,08000951,Biebesheim (Rhein) Bahnhof,Biebesheim,timetable,1.0
de:06433:11267,08005740,Stockstadt (Rhein) Bahnhof,Stockstadt (Rhein),timetable,1.0
de:06433:6802_Parent,08000126,Riedstadt-Goddelau Bahnhof,Riedstadt-Goddelau,timetable,1.0
de:06433:6801,08003605,Riedstadt-Wolfskehlen Bahnhof,Riedstadt-Wolfskehlen,timetable,1.0
de:06433:6899,08001511,Groß-Gerau Dornheim Bahnhof,Groß Gerau-Dornheim,timetable,1.0
de:06433:4801,08002386,Groß-Gerau Dornberg Bahnhof,Groß Gerau-Dornberg,timetable,1.0
de:06433:4899_Parent,08004065,Mörfelden-Walldorf-Mörfelden Bahnhof,Mörfelden,timetable,1.0
de:06433:2802_Parent,08006175,Mörfelden-Walldorf-Walldorf Bahnhof,Walldorf (Hess),timetable,1.0
de:06438:2801,08006648,Neu-Isenburg-Zeppelinheim Bahnhof,Zeppelinheim,timetable,1.0
de:06412:2899_Parent,08002040,Frankfurt (Main) Stadion,Frankfurt (Main) Stadion,timetable,1.0
de:06412:1830_Parent,08002050,Frankfurt (Main) Niederrad Bahnhof,Frankfurt (Main) Niederrad,timetable,1.0
de:06411:4720,08001375,Darmstadt Nordbahnhof,Darmstadt Nord,timetable,1.0
de:06411:11226,08001376,Darmstadt Ostbahnhof,Darmstadt Ost,timetable,1.0
de:06411:16027,08001386,Darmstadt TU-Lichtwiese Bahnhof,Darmstadt-Lichtwiese,timetable,1.0
gen:6432:384::,08004497,Ober-Ramstadt Bahnhof,Ober Ramstadt,timetable,1.0
de:06432:11229,08005020,Reinheim (Odw.) Bahnhof,Reinheim (Odenw),timetable,1.0
de:06432:11230,08003641,Otzberg-Lengfeld Bahnhof,Otzberg-Lengfeld,timetable,1.0
de:06432:11219_Parent,08000384,Groß-Umstadt-Wiebelsbach Bahnhof,Groß Umstadt-Wiebelsbach,timetable,1.0
de:06432:11227,08004350,Mühltal-Nieder-Ramstadt Mühltal Bahnhof,Mühltal,timetable,1.0
de:06437:11231,08002813,Höchst (Odw.) Hetschbach Bahnhof,Höchst-Hetschbach,timetable,1.0
de:06437:11220,08000172,Höchst (Odw.) Bahnhof,Höchst (Odenw),timetable,0.982
de:06437:11232,08004125,Höchst (Odw.) Mümling-Grumbach Bahnhof,Höchst Mümling-Grumbach,timetable,0.982
de:06437:11221,08000715,Bad König Bahnhof,Bad König,timetable,1.0
de:06437:11233,08006643,Bad König-Zell Bahnhof,Bad König-Zell,timetable,1.0
de:06437:11222_Parent,08004017,Michelstadt Bahnhof,Michelstadt,timetable,1.0
de:06437:11305,08001811,Erbach (Odw.) Nord,Erbach (Odenw) Nord,timetable,0.982
de:06437:11223_Parent,08001817,Erbach (Odw.) Bahnhof,Erbach (Odenw),timetable,1.0
de:06437:11224_Parent,08002815,Oberzent-Hetzbach Bahnhof,Oberzent-Hetzbach,timetable,1.0
de:06437:11447,08005393,Hesseneck-Schöllenbach Bahnhof,Oberzent-Schöllenbach,timetable,1.0
de:06437:11448,08003144,Hesseneck Kailbach Bahnhof,Oberzent-Kailbach,timetable,1.0
de:08226:534_Parent,08000369,"Eberbach, Bahnhof",Eberbach,timetable,1.0
de:06432:11228,08004497,Ober-Ramstadt Bahnhof,Ober Ramstadt,timetable,1.0
de:08421:1008_Parent,08000170,Ulm Hauptbahnhof,Ulm Hbf,timetable,1.0
de:09775:1711_Parent,08006730,Neu-Ulm Bahnhof,Neu-Ulm,timetable,1.0
de:09775:1870_Parent,08001985,Neu-Ulm Bahnhalt Finningerstr.,Finningerstraße,timetable,1.0
de:09775:1781_Parent,08002244,Gerlenhofen Bahnhof,Gerlenhofen,timetable,1.0
de:09775:4101_Parent,08005532,Senden Bahnhof,Senden,timetable,1.0
de:09775:4202_Parent,08006094,Vöhringen Bahnhof,Vöhringen,timetable,1.0
de:09775:4301_Parent,08003057,Illertissen Bahnhof,Illertissen,timetable,1.0
de:09775:4261,08000862,Bellenberg,Bellenberg,timetable,1.0
de:09775:4401_Parent,08000539,Altenstadt Bahnhof,Altenstadt (Iller),timetable,1.0
de:09775:4441,08003227,Kellmünz,Kellmünz,timetable,1.0
de:09764:3100_Parent,08000249,Memmingen,Memmingen,timetable,1.0
de:09162:100_Parent,08000261,München Hbf,München Hbf,timetable,0.99
de:09162:10_Parent,08004158,Pasing,München-Pasing,timetable,1.0
de:09771:1100,08003982,Mering,Mering,timetable,1.0
de:09771:1120,08004008,Mering-St. Afra,Mering-St Afra,timetable,1.0
de:09771:1000,08003299,Kissing,Kissing,timetable,1.0
de:09761:200,08000661,Augsburg-Hochzoll,Augsburg-Hochzoll,timetable,1.0
de:09761:111,08000658,Augsburg Haunstetterstraße,Augsburg Haunstetterstraße,timetable,1.0
de:09761:100_Parent,08000013,Augsburg Hbf,Augsburg Hbf,timetable,1.0
de:09761:400_Parent,08000662,Augsburg-Oberhausen,Augsburg-Oberhausen,timetable,1.0
de:09772:5000,08004318,Neusäß,Neusäß,timetable,1.0
de:09772:5050,08006378,Westheim (Schwab),Westheim (Schwab),timetable,1.0
de:09772:6100,08001439,Diedorf (Schwab),Diedorf (Schwab),timetable,1.0
de:09772:6200,08002263,Gessertshausen,Gessertshausen,timetable,1.0
de:09772:6300,08003483,Kutzenhausen,Kutzenhausen,timetable,1.0
de:09772:6400_Parent,08001468,Dinkelscherben,Dinkelscherben,timetable,1.0
de:09774:2818_Parent,08002074,Freihalden,Freihalden,timetable,1.0
de:09774:2748,08003123,Jettingen,Jettingen,timetable,1.0
de:09774:2790_Parent,08001276,Burgau (Schwab),Burgau (Schwab),timetable,1.0
de:09774:2731,08004030,Mindelaltheim,Mindelaltheim,timetable,1.0
de:09774:2779_Parent,08004654,Offingen,Offingen,timetable,1.0
de:09774:2600_Parent,08000139,Günzburg,Günzburg,timetable,1.0
de:09774:2942,08003627,Leipheim,Leipheim,timetable,1.0
de:09775:4801_Parent,08004239,Nersingen Bahnhof,Nersingen,timetable,1.0
de:09179:6160,08004204,Mammendorf,Mammendorf,timetable,1.0
de:09179:6520,08002623,Haspelmoor,Haspelmoor,timetable,1.0
de:09179:6530,08000545,Althegnenberg,Althegnenberg,timetable,1.0
de:09181:502,08000119,Geltendorf,Geltendorf,timetable,1.0
de:09181:503,08000195,Kaufering,Kaufering,timetable,1.0
de:09777:1000_Parent,08000057,Buchloe,Buchloe,timetable,1.0
de:09778:3200,08000144,Türkheim(Bay)Bahnhof,Türkheim (Bay),timetable,1.0
de:09778:3856,08004927,Rammingen (Bay),Rammingen (Bay),timetable,1.0
de:09778:2700,08000338,Mindelheim,Mindelheim,timetable,1.0
de:09778:3088,08005725,Stetten (Schwab),Stetten (Schwab),timetable,1.0
de:09778:3078,08005607,Sontheim (Schwab),Sontheim (Schwab),timetable,1.0
de:08436:9002_Parent,08006200,Wangen Bahnhof,Wangen (Allgäu),timetable,1.0
de:08436:1159_Parent,08000203,Kißlegg Bahnhof,Kißlegg,timetable,1.0
de:08436:1190_Parent,08000336,Leutkirch Bahnhof,Leutkirch,timetable,1.0
de:08436:1228_Parent,08000454,Aichstetten Bahnhof,Aichstetten,timetable,1.0
de:08436:1235_Parent,08003897,"Aitrach (Kr Ravensb), Bahnhof",Marstetten-Aitrach,timetable,1.0
de:08426:6587,08005823,Tannheim (Württ),Tannheim (Württ),timetable,1.0
de:09778:3364_Parent,08002378,Bad Grönenbach,Bad Grönenbach,timetable,1.0
de:09780:318,08001454,Dietmannsried,Dietmannsried,timetable,1.0
de:09763:688,08003230,Kempten (Allgäu) Ost,Kempten (Allgäu) Ost,timetable,1.0
de:09763:99_Parent,08000197,Kempten (Allgäu) Hbf,Kempten (Allgäu) Hbf,timetable,1.0
de:09780:9016,08003901,Martinszell (Allgäu),Martinszell (Allgäu),timetable,1.0
de:09780:750,08003065,Immenstadt,Immenstadt,timetable,1.0
de:09780:809_Parent,08001004,Blaichach (Allgäu),Blaichach (Allgäu),timetable,1.0
de:09780:800_Parent,08005609,Sonthofen,Sonthofen,timetable,1.0
de:09780:897,08000561,Altstädten (Allgäu),Altstädten (Allgäu),timetable,1.0
de:09780:702_Parent,08001995,Fischen,Fischen,timetable,1.0
de:09780:703_Parent,08003551,Langenwang (Schwab),Langenwang (Schwab),timetable,1.0
de:09780:700_Parent,08004585,Oberstdorf,Oberstdorf,timetable,1.0
de:09776:1546_Parent,08000230,Lindau-Insel,Lindau-Insel,timetable,1.0
de:09776:1860_Parent,08000387,Hergatz,Hergatz,timetable,1.0
de:08136:1000_Parent,08000002,"Aalen, Hauptbahnhof",Aalen Hbf,timetable,1.0
de:08136:1906,08006217,"Wasseralf., Bahnhof",Wasseralfingen,timetable,1.0
de:08136:1512_Parent,08000380,"Goldshöfe, Bahnhof",Goldshöfe,timetable,1.0
de:08136:5817,08006376,"Westhausen, Bahnhof",Westhausen,timetable,1.0
de:08136:4817,08003569,"Lauchheim, Bahnhof",Lauchheim,timetable,1.0
de:08136:4244,08000655,"Aufhausen, Bahnhof",Aufhausen (Württ),timetable,1.0
de:08136:4204,08001090,"Bopfingen, Bahnhof",Bopfingen,timetable,1.0
de:08136:4245,08005908,"Trochtelfingen, Bahnhof",Trochtelfingen (b Bopfingen),timetable,1.0
de:08136:5301,08004796,"Pflaumloch, Bahnhof",Pflaumloch,timetable,1.0
de:09779:6514_Parent,08000280,Nördlingen,Nördlingen,timetable,1.0
de:09779:5342,08004071,Möttingen,Möttingen,timetable,1.0
de:09779:5356,08002994,Hoppingen,Hoppingen,timetable,1.0
de:09779:7002,08002593,Harburg (Schwab),Harburg (Schwab),timetable,1.0
de:09779:7001,08001628,Ebermergen,Ebermergen,timetable,1.0
de:09779:4500,08006533,Wörnitzstein,Wörnitzstein,timetable,1.0
de:09779:5500_Parent,08000078,Donauwörth,Donauwörth,timetable,1.0
de:09779:6200,08003989,Mertingen Bahnhof,Mertingen Bahnhof,timetable,1.0
de:09772:4400,08004451,Nordendorf,Nordendorf,timetable,1.0
de:09772:4300,08003952,Meitingen,Meitingen,timetable,1.0
de:09779:5954,08000778,Bäumenheim,Bäumenheim,timetable,1.0
de:09772:4450,08006363,Westendorf,Westendorf,timetable,1.0
de:09772:4350,08002761,Herbertshofen,Herbertshofen,timetable,1.0
de:09772:4200,08003560,Langweid (Lech),Langweid (Lech),timetable,1.0
de:09772:4100,08002162,Gablingen,Gablingen,timetable,1.0
de:09772:4000,08002256,Gersthofen,Gersthofen,timetable,1.0
de:09776:1592_Parent,08003693,Lindau-Reutin,Lindau-Reutin,timetable,1.0
de:09779:6568,08002233,Genderkingen,Genderkingen,timetable,1.0
de:09779:5451,08004922,Rain,Rain,timetable,1.0
de:09185:7954,08001285,Burgheim,Burgheim,timetable,1.0
de:09185:8707,08005749,Straß-Moos,Straß-Moos,timetable,1.0
de:09185:7967,08005993,Unterhausen (Bay),Unterhausen (Bay),timetable,1.0
de:09185:7600,08004254,Neuburg (Donau),Neuburg (Donau),timetable,1.0
de:09185:8709,08005149,Rohrenfeld,Rohrenfeld,timetable,1.0
de:09185:8708,08006256,Weichering,Weichering,timetable,1.0
de:09161:9000_Parent,08000183,Ingolstadt Hbf,Ingolstadt Hbf,timetable,1.0
de:09773:7350_Parent,08002466,Gundelfingen (Bay),Gundelfingen (Bay),timetable,1.0
de:09773:5200,08003589,Lauingen,Lauingen,timetable,1.0
de:09773:5300_Parent,08001463,Dillingen (Donau),Dillingen (Donau),timetable,1.0
de:09773:5400_Parent,08002888,Höchstädt (Donau),Höchstädt (Donau),timetable,1.0
de:09773:7450,08001028,Blindheim,Blindheim,timetable,1.0
de:09773:6569,08005489,Schwenningen (Bay),Schwenningen (Bay),timetable,1.0
de:09779:6567,08005824,Tapfheim,Tapfheim,timetable,1.0
de:09161:9009,08003076,Ingolstadt Nord,Ingolstadt Nord,timetable,1.0
de:09661:99082_Parent,08000010,Aschaffenburg Hbf,Aschaffenburg Hbf,timetable,1.0
de:09661:1080,08000619,Aschaffenburg Süd,Aschaffenburg Süd,timetable,1.0
de:09661:99084,08000618,Aschaffenburg Hochschule,Aschaffenburg Hochschule,timetable,1.0
de:08136:1504_Parent,08002930,"Hofen, Bahnhof",Hofen (b Aalen),timetable,1.0
de:09564:510_Parent,08000284,Nürnberg Hbf,Nürnberg Hbf,timetable,1.0
de:09573:5150_Parent,08005177,Roßtal,Roßtal,timetable,1.0
de:09571:12650_Parent,08002705,Heilsbronn,Heilsbronn,timetable,1.0
de:09571:13270,08006390,Wicklesgreuth,Wicklesgreuth,timetable,1.0
de:09561:11000_Parent,08000009,Ansbach,Ansbach,timetable,1.0
de:09571:12900,08003664,Leutersh.-Wiedersbach Bf,Leutershausen-Wiedersbach,timetable,1.0
de:09571:12430_Parent,08000365,Dombühl,Dombühl,timetable,1.0
de:09571:13390,08005388,Schnelldorf,Schnelldorf,timetable,1.0
de:08127:20839,08002168,Gaildorf West,Gaildorf West,timetable,1.0
de:08119:4916_Parent,08004188,Murrhardt,Murrhardt,timetable,1.0
de:08119:4952_Parent,08005795,Sulzbach (M),Sulzbach (Murr),timetable,1.0
de:08119:5786_Parent,08004681,Oppenweiler,Oppenweiler (Württ),timetable,1.0
de:08119:7600_Parent,08000016,Backnang,Backnang,timetable,1.0
de:08119:7605_Parent,08006479,Winnenden,Winnenden,timetable,1.0
de:08119:7604_Parent,08000180,Waiblingen,Waiblingen,timetable,1.0
de:08111:6333_Parent,08005769,Bad Cannstatt,Stuttgart-Bad Cannstatt,timetable,1.0
de:08111:6115_Parent,08000096,Stuttgart Hauptbahnhof (oben),Stuttgart Hbf,timetable,0.999
de:08127:21001_Parent,08000067,Crailsheim Bahnhof,Crailsheim,timetable,1.0
de:09571:13330,08005250,Sachsen (b Ansbach),Sachsen (b Ansbach),timetable,1.0
de:09564:610,08004485,Nürnberg-Schweinau,Nürnberg-Schweinau,timetable,1.0
de:08127:20785_Parent,08001982,Fichtenberg Bahnhof,Fichtenberg,timetable,1.0
de:09564:1910,08004486,Nürnberg-Stein,Nürnberg-Stein,timetable,1.0
de:08311:6508_Parent,08000107,Freiburg Hauptbahnhof,Freiburg (Breisgau) Hbf,timetable,1.0
de:08311:6510,08002067,Freiburg Herdern Bahnhof,Freiburg-Herdern,timetable,1.0
de:08311:6512,08002071,Freiburg Zähringen Bahnhof,Freiburg-Zähringen,timetable,1.0
de:08315:6514_Parent,08002465,Gundelfingen (Brsg) Bahnhof,Gundelfingen,timetable,1.0
de:08316:6505_Parent,08001415,Denzlingen Bahnhof,Denzlingen,timetable,1.0
de:08316:6532,08001234,Buchholz (Brsg) Bahnhof,Buchholz (Baden),timetable,1.0
de:08316:6531_Parent,08000821,Batzenhäusle Bahnhof,Batzenhäusle,timetable,1.0
de:08316:6530_Parent,08006159,Waldkirch (Brsg) Bahnhof,Waldkirch,timetable,1.0
de:08316:6533_Parent,08003399,Kollnau Bahnhof,Kollnau,timetable,1.0
de:08316:6515,08002478,Gutach (Brsg) Bahnhof,Gutach (Breisgau),timetable,1.0
de:08316:6503,08001017,Bleibach Bahnhof,Bleibach,timetable,1.0
de:08316:6524,08004423,Niederwinden Bahnhof,Niederwinden,timetable,1.0
de:08316:6525,08004603,Oberwinden Bahnhof,Oberwinden,timetable,1.0
de:08316:6507_Parent,08001766,Elzach Bahnhof,Elzach,timetable,1.0
de:08315:6501_Parent,08000718,Bad Krozingen Bahnhof,Bad Krozingen,timetable,1.0
de:08315:6504_Parent,08001143,Breisach Bahnhof,Breisach,timetable,1.0
de:07111:010001_Parent,08000206,Koblenz Hauptbahnhof,Koblenz Hbf,timetable,1.0
gen:7137:3639::,08003350,Kobern-Gondorf Bahnhof,Kobern-Gondorf,timetable,1.0
gen:7135:3646::,08003179,Treis-Karden Bahnhof,Treis-Karden,timetable,1.0
gen:7135:1402::,08001340,Cochem Bahnhof,Cochem (Mosel),timetable,1.0
gen:7135:1400::,08001267,Bullay Bahnhof,Bullay (DB),timetable,1.0
de:07231:40916,08000379,"Wittlich, Hauptbahnhof",Wittlich Hbf,timetable,1.0
de:07235:6507,08005476,"Schweich, Bahnhof",Schweich (DB),timetable,1.0
de:07211:1318_Parent,08000134,"Trier, Hauptbahnhof",Trier Hbf,timetable,1.0
de:07235:10487,08003402,"Konz, Bahnhof",Konz,timetable,1.0
de:07235:7484,08005245,"Saarburg, Bahnhof",Saarburg (Bz Trier),timetable,1.0
de:10042:8004004,08004004,Mettlach,Mettlach,timetable,1.0
de:10042:8003992,08003992,Merzig (Saar),Merzig (Saar),timetable,1.0
de:10044:8000075,08000075,Dillingen (Saar),Dillingen (Saar),timetable,1.0
de:10044:8005247,08005247,Saarlouis Hbf,Saarlouis Hbf,timetable,1.0
de:10041:8000175,08000175,Völklingen,Völklingen,timetable,1.0
de:10041:8000323_Parent,08000323,Saarbrücken Hbf,Saarbrücken Hbf,timetable,1.0
de:10045:8005649,08005649,St. Ingbert,St. Ingbert,timetable,1.0
de:10045:8000176_Parent,08000176,Homburg (Saar) Hbf,Homburg (Saar) Hbf,timetable,1.0
de:07335:8123_Parent,08003515,"Landstuhl, Bahnhof",Landstuhl,timetable,1.0
de:10042:8000840,08000840,Beckingen (Saar),Beckingen (Saar),timetable,1.0
de:10044:8001110,08001110,Bous (Saar),Bous (Saar),timetable,1.0
de:07335:9117_Parent,08002875,"Hochspeyer, Bahnhof",Hochspeyer,timetable,1.0
de:07332:1730,08003497,"Lambrecht, Bahnhof",Lambrecht (Pfalz),timetable,1.0
de:07316:3145_Parent,08004489,"Neustadt, Böbig",Neustadt-Böbig,timetable,1.0
de:07332:1080_Parent,08002632,"Haßloch, Bahnhof",Haßloch (Pfalz),timetable,1.0
de:07338:373,08001057,"Böhl-Iggelheim, Bahnhof",Böhl-Iggelheim,timetable,0.991
de:07338:3430_Parent,08000326,"Schifferstadt, Bahnhof",Schifferstadt,timetable,0.995
de:07312:8125,08001720,"Einsiedlerhof, Bahnhof",Einsiedlerhof,timetable,1.0
de:07335:8124,08003257,"Kindsbach, Bahnhof",Kindsbach,timetable,1.0
de:07335:8122,08002655,"Hauptstuhl, Bahnhof",Hauptstuhl,timetable,1.0
de:07335:8121,08001200,"Bruchmühlbach-Miesau, Bahnhof",Bruchmühlbach-Miesau,timetable,1.0
de:10041:8001302,08001302,Burbach Mitte,Burbach Mitte,timetable,1.0
de:10041:8003796,08003796,Luisenthal (Saar),Luisenthal (Saar),timetable,1.0
de:10044:8001799,08001799,Ensdorf (Saar),Ensdorf (Saar),timetable,1.0
de:10042:8002083,08002083,Fremersdorf,Fremersdorf,timetable,1.0
de:10042:8003991,08003991,Merzig (Saar) Stadtmitte,Merzig Stadtmitte,timetable,1.0
de:10042:8000926,08000926,Besseringen,Besseringen,timetable,1.0
de:10042:8005246,08005246,Saarhölzbach,Saarhölzbach,timetable,1.0
de:07235:7511,08005812,"Taben, Bahnhof",Taben,timetable,1.0
de:07235:11150,08005539,"Serrig, Bahnhof",Serrig,timetable,1.0
de:07235:11130,08005392,"Schoden-Ockfen, Bahnhof",Schoden-Ockfen,timetable,1.0
de:07235:10989,08006461,"Wiltingen (Saar), Bahnhof",Wiltingen (Saar),timetable,1.0
de:07235:10413,08003173,"Kanzem, Bahnhof",Kanzem,timetable,1.0
de:07235:10502,08000402,"Karthaus, Bahnhof",Karthaus,timetable,1.0
de:07211:1501,08005905,"Trier, Südbahnhof",Trier Süd,timetable,1.0
de:10041:8005243,08005243,Saarbrücken-Burbach,Saarbrücken-Burbach,timetable,1.0
de:07235:10425,08003434,"Konz, Kreuz",Kreuz Konz,timetable,1.0
de:07235:11155,08003042,"Igel, Bahnhof",Igel,timetable,1.0
de:10043:8003516,08003516,Landsweiler-Reden,Landsweiler-Reden,timetable,1.0
de:10041:8002117,08002117,Friedrichsthal (Saar),Friedrichsthal (Saar),timetable,1.0
de:10041:8005796,08005796,Sulzbach (Saar),Sulzbach (Saar),timetable,1.0
de:10041:8001570,08001570,Dudweiler,Dudweiler,timetable,1.0
de:06412:1008_Parent,08000106,Frankfurt (Main) Höchst Bahnhof,Frankfurt-Höchst,timetable,1.0
de:06436:6998,08002872,Hochheim (Main) Bahnhof,Hochheim (Main),timetable,1.0
de:07315:9037_Parent,08000240,"Mainz, Hauptbahnhof",Mainz Hbf,timetable,1.0
de:07318:3603_Parent,08005628,"Speyer, Hbf/ZOB",Speyer Hbf,timetable,1.0
de:07334:32637_Parent,08000376,"Germersheim, Bahnhof",Germersheim,timetable,1.0
de:08215:32589_Parent,08004813,Philippsburg (Baden),Philippsburg (Baden),timetable,1.0
de:08215:32585_Parent,08000131,Graben-Neudorf,Graben-Neudorf,timetable,0.989
de:08212:90_Parent,08000191,Karlsruhe Hauptbahnhof,Karlsruhe Hbf,timetable,1.0
de:08215:32588,08005067,Rheinsheim,Rheinsheim,timetable,1.0
de:07334:35001,08003702,"Lingenfeld, Bahnhof",Lingenfeld,timetable,1.0
de:07338:3393,08002704,"Heiligenstein, Bahnhof",Heiligenstein (Pfalz),timetable,1.0
de:07338:3391,08000894,Berghausen (Pfalz) Bahnhof,Berghausen (Pfalz),timetable,0.989
de:07338:3434_Parent,08005345,"Schifferstadt, Südbahnhof",Schifferstadt Süd,timetable,1.0
de:07331:3295_Parent,08004714,"Osthofen, Bahnhof",Osthofen,timetable,1.0
de:07339:9120,08002474,"Guntersblum, Bahnhof",Guntersblum,timetable,1.0
de:07339:8085,08004680,"Oppenheim, Bahnhof",Oppenheim,timetable,1.0
de:07339:8084,08004432,"Nierstein, Bahnhof",Nierstein,timetable,1.0
de:07315:8018,08003816,"Mainz, Römisches Theater",Mainz Römisches Theater,timetable,1.0
de:07332:4065_Parent,08006261,"Weidenthal, Bahnhof",Weidenthal,timetable,1.0
de:07337:8301,08001663,"Edenkoben, Bahnhof",Edenkoben,timetable,1.0
de:07313:8304_Parent,08000216,"Landau, Hauptbahnhof",Landau (Pfalz) Hbf,timetable,1.0
de:07334:32490,08003172,"Kandel, Bahnhof",Kandel,timetable,1.0
de:07334:1740,08006536,"Wörth, Mozartstraße",Wörth Mozartstraße,timetable,1.0
de:07334:1731_Parent,08000254,"Wörth/Rh, Bahnhof",Wörth (Rhein),timetable,0.997
de:07339:4849_Parent,08000359,"Bodenheim, Bahnhof",Bodenheim,timetable,1.0
de:07339:8083,08004193,"Nackenheim, Bahnhof",Nackenheim,timetable,1.0
de:07311:7090_Parent,08002025,"Frankenthal, Haltepunkt Süd",Frankenthal Süd,timetable,1.0
de:07338:336_Parent,08001032,"Bobenheim, Bahnhof",Bobenheim,timetable,1.0
